,gram_count,document_count,Average_freq
made it,1,1,1.0
it a,3,2,1.5
a part,2,1,2.0
their complete,2,1,2.0
complete framework,2,1,2.0
framework putten,1,1,1.0
putten and,2,1,2.0
and someren,1,1,1.0
someren analyzed,1,1,1.0
analyzed the,1,1,1.0
the coil,2,1,2.0
coil data,1,1,1.0
sets using,3,3,1.0
the decomposition,1,1,1.0
decomposition and,1,1,1.0
and they,2,1,2.0
they reported,1,1,1.0
reported that,2,1,2.0
key issue,1,1,1.0
issue for,2,2,1.0
this particular,1,1,1.0
particular data,1,1,1.0
was avoiding,1,1,1.0
avoiding they,1,1,1.0
they concluded,1,1,1.0
concluded that,4,2,2.0
such domains,1,1,1.0
domains is,1,1,1.0
is even,1,1,1.0
even more,1,1,1.0
important than,2,2,1.0
choice of,1,1,1.0
learning method,3,2,1.5
method classifiers,1,1,1.0
level manipulating,1,1,1.0
internally drummond,1,1,1.0
drummond and,2,1,2.0
and holte,2,1,2.0
holte reported,1,1,1.0
that when,5,2,2.5
using s,1,1,1.0
s default,1,1,1.0
default settings,1,1,1.0
settings is,1,1,1.0
is surprisingly,1,1,1.0
surprisingly ineffective,1,1,1.0
ineffective often,1,1,1.0
often producing,1,1,1.0
producing little,1,1,1.0
little or,1,1,1.0
or no,1,1,1.0
no change,1,1,1.0
change in,1,1,1.0
in performance,2,1,2.0
in response,1,1,1.0
response to,1,1,1.0
to modifications,1,1,1.0
modifications of,2,1,2.0
misclassification costs,4,1,4.0
distributions moreover,2,2,1.0
moreover they,1,1,1.0
that prunes,1,1,1.0
prunes less,1,1,1.0
less and,1,1,1.0
and therefore,4,3,1.3333333333333333
therefore generalizes,1,1,1.0
generalizes less,1,1,1.0
than and,1,1,1.0
modification of,1,1,1.0
s parameter,1,1,1.0
parameter settings,1,1,1.0
settings to,1,1,1.0
to increase,2,1,2.0
the influence,1,1,1.0
influence of,1,1,1.0
of pruning,1,1,1.0
pruning and,1,1,1.0
other avoidance,1,1,1.0
avoidance factors,1,1,1.0
factors can,1,1,1.0
can reestablish,1,1,1.0
reestablish the,1,1,1.0
some classifiers,1,1,1.0
classifiers such,2,1,2.0
the naive,1,1,1.0
naive bayes,4,1,4.0
bayes classifier,1,1,1.0
classifier or,1,1,1.0
or some,1,1,1.0
some neural,1,1,1.0
networks yield,1,1,1.0
score that,1,1,1.0
that represents,1,1,1.0
the degree,8,2,4.0
degree to,1,1,1.0
to which,2,2,1.0
which an,1,1,1.0
a member,1,1,1.0
member of,2,2,1.0
class such,1,1,1.0
such ranking,1,1,1.0
ranking can,1,1,1.0
produce several,1,1,1.0
several classifiers,1,1,1.0
classifiers by,1,1,1.0
by varying,1,1,1.0
varying the,1,1,1.0
the threshold,1,1,1.0
threshold of,1,1,1.0
example pertaining,1,1,1.0
pertaining to,1,1,1.0
for internally,1,1,1.0
internally biasing,1,1,1.0
biasing the,1,1,1.0
the discrimination,1,1,1.0
discrimination procedure,1,1,1.0
a weighted,3,3,1.0
weighted distance,2,1,2.0
function was,1,1,1.0
proposed in,6,3,2.0
in to,3,2,1.5
classification phase,1,1,1.0
phase of,2,1,2.0
of knn,1,1,1.0
knn the,1,1,1.0
the basic,2,2,1.0
basic idea,2,2,1.0
this weighted,1,1,1.0
to compensate,3,2,1.5
compensate for,3,2,1.5
sample without,1,1,1.0
without actually,1,1,1.0
actually altering,1,1,1.0
altering the,1,1,1.0
distributions thus,1,1,1.0
thus weights,1,1,1.0
weights are,2,1,2.0
are assigned,2,1,2.0
assigned unlike,1,1,1.0
unlike in,1,1,1.0
the usual,1,1,1.0
usual weighted,1,1,1.0
weighted rule,1,1,1.0
rule to,1,1,1.0
and not,1,1,1.0
not to,1,1,1.0
individual prototypes,1,1,1.0
prototypes in,1,1,1.0
way since,1,1,1.0
the weighting,1,1,1.0
weighting factor,1,1,1.0
factor is,1,1,1.0
is greater,1,1,1.0
greater for,1,1,1.0
class than,2,1,2.0
one the,3,2,1.5
distance to,3,2,1.5
to positive,1,1,1.0
class prototypes,1,1,1.0
prototypes becomes,1,1,1.0
becomes much,1,1,1.0
much lower,3,2,1.5
lower than,1,1,1.0
to prototypes,1,1,1.0
prototypes of,2,1,2.0
this produces,1,1,1.0
produces a,1,1,1.0
a tendency,1,1,1.0
tendency for,1,1,1.0
new patterns,3,2,1.5
patterns to,8,2,4.0
find their,1,1,1.0
neighbor among,1,1,1.0
the prototypes,1,1,1.0
class approach,1,1,1.0
to dealing,1,1,1.0
using svm,1,1,1.0
svm biases,1,1,1.0
biases the,1,1,1.0
the academic,2,1,2.0
academic is,1,1,1.0
is further,1,1,1.0
further away,1,1,1.0
away from,2,2,1.0
done in,6,2,3.0
the skew,1,1,1.0
skew associated,1,1,1.0
datasets which,1,1,1.0
which pushes,1,1,1.0
pushes the,1,1,1.0
the closer,1,1,1.0
this biasing,1,1,1.0
biasing can,1,1,1.0
be accomplished,2,2,1.0
accomplished in,1,1,1.0
various ways,1,1,1.0
ways in,1,1,1.0
is proposed,2,2,1.0
by changing,1,1,1.0
changing the,4,1,4.0
the kernel,42,3,14.0
kernel function,22,2,11.0
function to,4,3,1.3333333333333333
to develop,1,1,1.0
develop this,1,1,1.0
this bias,1,1,1.0
bias veropoulos,1,1,1.0
veropoulos et,1,1,1.0
s uggested,1,1,1.0
uggested using,1,1,1.0
different penalty,2,2,1.0
penalty constants,1,1,1.0
constants for,1,1,1.0
classes of,12,2,6.0
data making,1,1,1.0
making errors,1,1,1.0
errors on,2,1,2.0
on positive,1,1,1.0
positive examples,5,1,5.0
examples costlier,1,1,1.0
costlier than,1,1,1.0
than errors,1,1,1.0
on negative,1,1,1.0
negative examples,8,1,8.0
examples kaizhu,1,1,1.0
kaizhu huang,1,1,1.0
huang et,1,1,1.0
presented biased,1,1,1.0
biased minimax,2,1,2.0
minimax probability,2,1,2.0
probability machine,2,1,2.0
machine bmpm,1,1,1.0
bmpm to,1,1,1.0
resolve the,1,1,1.0
problem given,1,1,1.0
the reliable,1,1,1.0
reliable mean,1,1,1.0
mean and,3,2,1.5
and covariance,1,1,1.0
covariance matrices,2,2,1.0
matrices of,1,1,1.0
classes bmpm,1,1,1.0
bmpm can,1,1,1.0
can derive,1,1,1.0
derive the,1,1,1.0
decision by,1,1,1.0
by adjusting,2,2,1.0
the lower,1,1,1.0
lower bound,1,1,1.0
bound of,1,1,1.0
the real,2,2,1.0
real accuracy,1,1,1.0
the testing,3,2,1.5
testing set,1,1,1.0
learning besides,1,1,1.0
besides changing,1,1,1.0
distributions incorporating,1,1,1.0
incorporating costs,1,1,1.0
in making,1,1,1.0
making is,1,1,1.0
improve classifier,1,1,1.0
when learning,1,1,1.0
datasets cost,1,1,1.0
cost model,1,1,1.0
model takes,1,1,1.0
form of,2,2,1.0
a cost,2,2,1.0
matrix as,1,1,1.0
as shown,6,2,3.0
in where,2,1,2.0
of classifying,2,2,1.0
classifying a,1,1,1.0
sample from,1,1,1.0
true class,6,2,3.0
class j,3,1,3.0
j to,1,1,1.0
class i,3,1,3.0
i corresponds,1,1,1.0
corresponds to,10,2,5.0
the matrix,3,3,1.0
matrix entry,1,1,1.0
entry λij,1,1,1.0
λij this,1,1,1.0
this matrix,1,1,1.0
usually expressed,1,1,1.0
expressed in,1,1,1.0
of average,1,1,1.0
average misclassification,1,1,1.0
costs for,1,1,1.0
the diagonal,1,1,1.0
diagonal elements,1,1,1.0
elements are,1,1,1.0
are usually,1,1,1.0
usually set,1,1,1.0
set to,11,3,3.6666666666666665
to zero,2,2,1.0
zero meaning,1,1,1.0
meaning correct,1,1,1.0
correct classification,1,1,1.0
classification has,1,1,1.0
no cost,1,1,1.0
cost the,1,1,1.0
goal in,2,2,1.0
in sensitive,1,1,1.0
sensitive classification,1,1,1.0
to minimize,1,1,1.0
minimize the,1,1,1.0
misclassification which,1,1,1.0
be realized,1,1,1.0
realized by,1,1,1.0
by choosing,1,1,1.0
choosing the,3,2,1.5
the minimum,1,1,1.0
minimum conditional,1,1,1.0
conditional risk,1,1,1.0
risk prediction,1,1,1.0
prediction class,1,1,1.0
i class,1,1,1.0
j true,1,1,1.0
i ijλ,1,1,1.0
ijλ class,1,1,1.0
j jiλ,1,1,1.0
jiλ fig,1,1,1.0
fig cost,1,1,1.0
matrix metacost,1,1,1.0
metacost is,2,1,2.0
to make,6,2,3.0
procedure begins,1,1,1.0
begins to,2,1,2.0
learn an,2,1,2.0
an internal,2,1,2.0
internal model,2,1,2.0
model by,1,1,1.0
by applying,3,3,1.0
applying a,2,2,1.0
a sensitive,1,1,1.0
sensitive procedure,1,1,1.0
procedure which,1,1,1.0
which employs,1,1,1.0
employs a,2,2,1.0
a base,2,2,1.0
base learning,1,1,1.0
algorithm then,1,1,1.0
then metacost,1,1,1.0
metacost procedure,1,1,1.0
procedure estimates,1,1,1.0
estimates class,2,1,2.0
class probabilities,2,1,2.0
probabilities using,2,1,2.0
using bagging,2,1,2.0
bagging and,3,1,3.0
with their,2,1,2.0
their minimum,2,1,2.0
minimum expected,2,1,2.0
expected cost,2,1,2.0
cost classes,2,1,2.0
finally relearns,2,1,2.0
relearns a,2,1,2.0
model using,2,1,2.0
the modified,2,1,2.0
modified training,2,1,2.0
set adaboost,1,1,1.0
adaboost s,2,1,2.0
s rule,2,1,2.0
rule has,1,1,1.0
made sensitive,1,1,1.0
sensitive so,1,1,1.0
that examples,2,2,1.0
examples belonging,2,1,2.0
to rare,1,1,1.0
rare class,2,1,2.0
are misclassified,1,1,1.0
misclassified are,1,1,1.0
assigned higher,1,1,1.0
higher weights,1,1,1.0
weights than,1,1,1.0
those belonging,1,1,1.0
to common,1,1,1.0
common class,2,1,2.0
the resulting,5,2,2.5
resulting system,2,1,2.0
system adacost,2,1,2.0
adacost has,2,1,2.0
been empirically,3,1,3.0
empirically shown,2,1,2.0
produce lower,2,1,2.0
lower cumulative,2,1,2.0
cumulative misclassification,2,1,2.0
costs than,2,1,2.0
than adaboost,2,1,2.0
adaboost learning,1,1,1.0
learning learning,1,1,1.0
learning is,5,2,2.5
approach which,1,1,1.0
which provides,1,1,1.0
provides an,1,1,1.0
an alternative,1,1,1.0
alternative to,2,2,1.0
to discrimination,1,1,1.0
discrimination where,1,1,1.0
model can,1,1,1.0
created based,1,1,1.0
target class,2,1,2.0
class alone,1,1,1.0
alone here,1,1,1.0
here classification,1,1,1.0
is accomplished,3,2,1.5
accomplished by,3,2,1.5
by imposing,1,1,1.0
imposing a,1,1,1.0
a threshold,1,1,1.0
threshold on,1,1,1.0
the similarity,1,1,1.0
similarity value,1,1,1.0
value between,1,1,1.0
query object,1,1,1.0
object and,1,1,1.0
class mainly,1,1,1.0
mainly two,1,1,1.0
of learners,1,1,1.0
learners were,1,1,1.0
were previously,1,1,1.0
previously studied,1,1,1.0
studied in,1,1,1.0
the approach,6,3,2.0
approach svms,1,1,1.0
svms and,2,2,1.0
be competitive,1,1,1.0
competitive besides,1,1,1.0
besides systems,1,1,1.0
systems that,1,1,1.0
that learn,1,1,1.0
learn only,1,1,1.0
only the,6,3,2.0
class may,2,2,1.0
may still,1,1,1.0
still train,1,1,1.0
train using,1,1,1.0
using examples,1,1,1.0
to all,2,2,1.0
all classes,1,1,1.0
classes brute,1,1,1.0
brute shrink,1,1,1.0
shrink and,1,1,1.0
and ripper,1,1,1.0
ripper are,1,1,1.0
are three,1,1,1.0
three such,1,1,1.0
such data,1,1,1.0
mining systems,1,1,1.0
systems brute,1,1,1.0
brute has,1,1,1.0
been used,3,2,1.5
to look,1,1,1.0
look for,1,1,1.0
for flaws,1,1,1.0
flaws in,1,1,1.0
the boeing,1,1,1.0
boeing manufacturing,2,1,2.0
manufacturing process,1,1,1.0
process shrink,1,1,1.0
shrink uses,1,1,1.0
similar approach,1,1,1.0
to detect,1,1,1.0
detect rare,1,1,1.0
rare oil,1,1,1.0
spills from,1,1,1.0
from satellite,1,1,1.0
images based,1,1,1.0
assumption that,1,1,1.0
there will,1,1,1.0
be many,1,1,1.0
more negative,1,1,1.0
examples than,1,1,1.0
than positive,1,1,1.0
examples shrink,1,1,1.0
shrink labels,1,1,1.0
labels mixed,1,1,1.0
mixed regions,1,1,1.0
regions regions,1,1,1.0
regions with,1,1,1.0
with positive,1,1,1.0
class ripper,1,1,1.0
ripper is,1,1,1.0
a rule,1,1,1.0
induction system,1,1,1.0
system that,1,1,1.0
utilizes a,1,1,1.0
to iteratively,1,1,1.0
iteratively build,1,1,1.0
build rules,1,1,1.0
rules to,1,1,1.0
to cover,1,1,1.0
cover previously,1,1,1.0
previously uncovered,1,1,1.0
uncovered training,1,1,1.0
examples each,1,1,1.0
each rule,1,1,1.0
rule is,1,1,1.0
is grown,1,1,1.0
grown by,1,1,1.0
by adding,3,2,1.5
adding conditions,1,1,1.0
conditions until,1,1,1.0
until no,1,1,1.0
no negative,1,1,1.0
are covered,1,1,1.0
covered it,1,1,1.0
it normally,1,1,1.0
normally generates,1,1,1.0
generates rules,1,1,1.0
rules for,1,1,1.0
class from,2,2,1.0
most rare,1,1,1.0
most common,4,2,2.0
class so,2,2,1.0
this view,1,1,1.0
view ripper,1,1,1.0
ripper can,1,1,1.0
be view,1,1,1.0
view as,1,1,1.0
a learner,1,1,1.0
learner an,1,1,1.0
interesting aspect,1,1,1.0
of based,1,1,1.0
based learning,1,1,1.0
that under,1,1,1.0
under certain,1,1,1.0
certain conditions,2,1,2.0
conditions such,1,1,1.0
as of,1,1,1.0
domain space,1,1,1.0
space one,2,2,1.0
class approaches,1,1,1.0
approaches to,4,3,1.3333333333333333
to solving,1,1,1.0
problem may,1,1,1.0
may in,1,1,1.0
in fact,1,1,1.0
fact be,1,1,1.0
be superior,1,1,1.0
superior to,1,1,1.0
to discriminative,1,1,1.0
discriminative approaches,1,1,1.0
as decision,1,1,1.0
trees or,1,1,1.0
or neural,1,1,1.0
networks raskutti,1,1,1.0
raskutti and,2,1,2.0
and kowalczyk,2,1,2.0
kowalczyk demonstrated,1,1,1.0
demonstrated the,1,1,1.0
the optimality,1,1,1.0
optimality of,1,1,1.0
of svms,3,2,1.5
svms over,1,1,1.0
over ones,1,1,1.0
ones in,1,1,1.0
in certain,2,1,2.0
certain important,1,1,1.0
important domains,1,1,1.0
domains including,1,1,1.0
including genomic,1,1,1.0
genomic data,1,1,1.0
particular they,1,1,1.0
they showed,1,1,1.0
that class,4,1,4.0
is particularly,1,1,1.0
particularly useful,1,1,1.0
useful when,1,1,1.0
used on,1,1,1.0
on extremely,1,1,1.0
extremely unbalanced,1,1,1.0
unbalanced data,2,1,2.0
sets composed,1,1,1.0
composed of,2,2,1.0
a high,1,1,1.0
dimensional noisy,1,1,1.0
noisy feature,1,1,1.0
feature space,71,3,23.666666666666668
space they,1,1,1.0
they argued,1,1,1.0
to aggressive,1,1,1.0
aggressive feature,1,1,1.0
selection methods,1,1,1.0
methods but,1,1,1.0
but is,2,1,2.0
is more,4,3,1.3333333333333333
more practical,1,1,1.0
practical since,1,1,1.0
since feature,1,1,1.0
selection can,1,1,1.0
can often,1,1,1.0
often be,1,1,1.0
be too,1,1,1.0
apply ensemble,1,1,1.0
methods ensemble,1,1,1.0
learning has,2,2,1.0
has established,1,1,1.0
established its,1,1,1.0
its superiority,1,1,1.0
superiority in,1,1,1.0
years of,1,1,1.0
which boosting,1,1,1.0
boosting bagging,1,1,1.0
bagging are,1,1,1.0
most successful,1,1,1.0
successful approaches,1,1,1.0
approaches ensemble,1,1,1.0
been extensively,1,1,1.0
extensively used,1,1,1.0
handle class,1,1,1.0
imbalance problems,4,2,2.0
problems these,1,1,1.0
methods combine,1,1,1.0
combine the,1,1,1.0
many classifiers,1,1,1.0
classifiers their,1,1,1.0
their successes,1,1,1.0
successes attribute,1,1,1.0
attribute to,1,1,1.0
their base,1,1,1.0
base learners,1,1,1.0
learners usually,1,1,1.0
usually are,1,1,1.0
of diversity,1,1,1.0
diversity in,2,1,2.0
in principle,1,1,1.0
principle or,1,1,1.0
or induced,1,1,1.0
induced with,1,1,1.0
various class,1,1,1.0
distributions adaboost,1,1,1.0
adaboost introduced,1,1,1.0
introduced by,2,2,1.0
by freund,1,1,1.0
freund and,4,2,2.0
and schapire,4,2,2.0
schapire solved,1,1,1.0
solved many,1,1,1.0
the practical,1,1,1.0
practical difficulties,1,1,1.0
difficulties of,1,1,1.0
the earlier,1,1,1.0
earlier boosting,1,1,1.0
boosting algorithms,3,2,1.5
algorithms initially,1,1,1.0
initially all,1,1,1.0
all weights,1,1,1.0
are set,2,2,1.0
set equally,1,1,1.0
equally but,1,1,1.0
but on,2,2,1.0
round the,1,1,1.0
weights of,2,2,1.0
of incorrectly,1,1,1.0
are increased,1,1,1.0
increased so,1,1,1.0
the weak,4,2,2.0
weak learner,4,2,2.0
learner is,1,1,1.0
is forced,1,1,1.0
forced to,1,1,1.0
hard examples,1,1,1.0
as stated,6,2,3.0
stated in,2,1,2.0
learning by,4,2,2.0
by making,1,1,1.0
making adaboost,1,1,1.0
rule the,1,1,1.0
adaboost thus,1,1,1.0
thus it,1,1,1.0
address class,1,1,1.0
problem scales,1,1,1.0
scales examples,2,1,2.0
in proportion,2,1,2.0
proportion to,2,1,2.0
to how,2,1,2.0
how well,2,1,2.0
well they,2,1,2.0
are distinguished,2,1,2.0
distinguished from,2,1,2.0
from examples,2,1,2.0
examples another,1,1,1.0
another algorithm,1,1,1.0
that uses,1,1,1.0
uses boosting,1,1,1.0
boosting to,1,1,1.0
is smoteboost,1,1,1.0
smoteboost this,1,1,1.0
algorithm recognizes,1,1,1.0
recognizes that,1,1,1.0
boosting may,1,1,1.0
may suffer,2,2,1.0
suffer from,2,2,1.0
same problems,1,1,1.0
problems as,1,1,1.0
as overfitting,1,1,1.0
overfitting instead,1,1,1.0
by updating,1,1,1.0
updating the,1,1,1.0
example smoteboost,1,1,1.0
smoteboost alters,1,1,1.0
distributions by,1,1,1.0
adding new,1,1,1.0
new examples,1,1,1.0
algorithm experiment,1,1,1.0
experiment results,1,1,1.0
results indicated,1,1,1.0
indicated that,2,1,2.0
the experts,1,1,1.0
experts approach,1,1,1.0
approach performs,1,1,1.0
well generally,1,1,1.0
generally outperforming,1,1,1.0
outperforming adaboost,1,1,1.0
adaboost with,1,1,1.0
to precision,1,1,1.0
recall on,1,1,1.0
doing especially,1,1,1.0
especially well,1,1,1.0
at covering,1,1,1.0
examples more,1,1,1.0
more detailed,1,1,1.0
detailed experiments,1,1,1.0
experiments are,1,1,1.0
in metacost,1,1,1.0
another ensemble,1,1,1.0
ensemble method,1,1,1.0
method it,3,2,1.5
it begins,1,1,1.0
model then,1,1,1.0
then estimates,1,1,1.0
then labels,1,1,1.0
labels the,1,1,1.0
set chan,1,1,1.0
chan and,2,1,2.0
and stolfo,2,1,2.0
stolfo run,1,1,1.0
run a,1,1,1.0
preliminary experiments,1,1,1.0
experiments to,1,1,1.0
good class,2,1,2.0
then do,1,1,1.0
do resampling,1,1,1.0
resampling to,1,1,1.0
generate multiple,1,1,1.0
multiple training,1,1,1.0
training sets,6,3,2.0
sets with,3,2,1.5
desired class,1,1,1.0
each training,2,1,2.0
set typically,1,1,1.0
typically includes,1,1,1.0
includes all,1,1,1.0
examples however,1,1,1.0
however each,1,1,1.0
is guaranteed,1,1,1.0
to occur,1,1,1.0
occur in,2,2,1.0
in at,1,1,1.0
least one,2,2,1.0
one training,1,1,1.0
set so,1,1,1.0
so no,1,1,1.0
is wasted,1,1,1.0
wasted the,1,1,1.0
a composite,1,1,1.0
composite learner,1,1,1.0
learner from,1,1,1.0
resulting classifiers,1,1,1.0
classifiers since,1,1,1.0
a wrapper,1,1,1.0
wrapper method,1,1,1.0
any learning,2,2,1.0
method internally,1,1,1.0
internally the,1,1,1.0
same basic,1,1,1.0
basic approach,1,1,1.0
for partitioning,1,1,1.0
partitioning the,1,1,1.0
learning multiple,1,1,1.0
multiple classifiers,1,1,1.0
classifiers has,1,1,1.0
with support,1,1,1.0
machines the,1,1,1.0
resulting svm,1,1,1.0
svm ensembles,3,2,1.5
ensembles was,1,1,1.0
was shown,1,1,1.0
to outperform,1,1,1.0
outperform both,1,1,1.0
and while,1,1,1.0
while these,1,1,1.0
these ensemble,1,1,1.0
ensemble approaches,1,1,1.0
approaches are,1,1,1.0
are effective,2,1,2.0
effective for,1,1,1.0
for dealing,2,1,2.0
problem they,1,1,1.0
they assume,1,1,1.0
distributions is,1,1,1.0
known this,1,1,1.0
this can,3,2,1.5
be estimated,2,2,1.0
estimated using,1,1,1.0
some preliminary,1,1,1.0
preliminary runs,1,1,1.0
runs but,1,1,1.0
is time,1,1,1.0
time consuming,1,1,1.0
consuming from,1,1,1.0
the style,1,1,1.0
style constructing,1,1,1.0
constructing the,1,1,1.0
a variant,1,1,1.0
variant of,1,1,1.0
of bagging,1,1,1.0
bagging phua,1,1,1.0
phua et,1,1,1.0
al combined,1,1,1.0
combined bagging,1,1,1.0
and stacking,1,1,1.0
stacking to,1,1,1.0
identify the,1,1,1.0
best mix,1,1,1.0
mix of,1,1,1.0
their insurance,1,1,1.0
insurance fraud,1,1,1.0
detection domain,1,1,1.0
domain they,1,1,1.0
that bagging,1,1,1.0
bagging achieves,1,1,1.0
achieves the,2,2,1.0
best besides,1,1,1.0
besides ensemble,1,1,1.0
algorithms of,1,1,1.0
of boosting,3,2,1.5
boosting and,3,2,1.5
and bagging,1,1,1.0
bagging style,1,1,1.0
style kotsiantis,1,1,1.0
kotsiantis and,3,2,1.5
and pintelas,4,2,2.0
pintelas used,1,1,1.0
used three,1,1,1.0
three agents,1,1,1.0
agents the,1,1,1.0
first learns,1,1,1.0
learns using,1,1,1.0
using naive,1,1,1.0
bayes the,1,1,1.0
second using,1,1,1.0
third using,1,1,1.0
using on,1,1,1.0
a filtered,1,1,1.0
filtered version,1,1,1.0
and combined,1,1,1.0
combined their,1,1,1.0
their predictions,1,1,1.0
predictions according,1,1,1.0
a voting,1,1,1.0
voting scheme,1,1,1.0
scheme this,1,1,1.0
technique attempts,1,1,1.0
achieve diversity,1,1,1.0
the errors,1,1,1.0
errors of,1,1,1.0
academic models,1,1,1.0
models by,1,1,1.0
different learning,2,1,2.0
algorithms the,2,2,1.0
the models,1,1,1.0
models generated,1,1,1.0
learning biases,1,1,1.0
biases are,1,1,1.0
make errors,1,1,1.0
errors in,1,1,1.0
ways they,1,1,1.0
they also,1,1,1.0
also used,2,1,2.0
used feature,1,1,1.0
data because,1,1,1.0
because in,2,2,1.0
in small,1,1,1.0
small data,1,1,1.0
the amount,2,2,1.0
imbalance affects,1,1,1.0
affects more,1,1,1.0
more the,1,1,1.0
the induction,2,2,1.0
induction and,1,1,1.0
and thus,2,2,1.0
thus feature,1,1,1.0
selection makes,1,1,1.0
makes the,1,1,1.0
problem less,1,1,1.0
less difficult,1,1,1.0
difficult motivated,1,1,1.0
motivated zheng,1,1,1.0
zheng and,1,1,1.0
and srihari,2,1,2.0
srihari s,1,1,1.0
s work,1,1,1.0
work castillo,1,1,1.0
serrano do,1,1,1.0
but make,1,1,1.0
make it,1,1,1.0
framework they,1,1,1.0
classifier system,1,1,1.0
system to,1,1,1.0
to construct,1,1,1.0
construct multiple,1,1,1.0
multiple learners,1,1,1.0
learners each,1,1,1.0
each doing,1,1,1.0
doing its,1,1,1.0
its own,1,1,1.0
own feature,1,1,1.0
selection based,1,1,1.0
algorithm their,1,1,1.0
their proposed,1,1,1.0
proposed system,1,1,1.0
system also,1,1,1.0
also combines,1,1,1.0
combines the,1,1,1.0
each learner,1,1,1.0
learner using,1,1,1.0
using genetic,1,1,1.0
algorithms evaluation,1,1,1.0
metrics accuracy,1,1,1.0
common evaluation,1,1,1.0
evaluation metric,2,1,2.0
most traditional,2,2,1.0
traditional application,1,1,1.0
application but,1,1,1.0
but accuracy,1,1,1.0
not suitable,1,1,1.0
suitable to,1,1,1.0
evaluate imbalanced,1,1,1.0
sets since,1,1,1.0
since many,2,2,1.0
many practitioners,1,1,1.0
practitioners have,1,1,1.0
have observed,1,1,1.0
for extremely,1,1,1.0
extremely skewed,1,1,1.0
the recall,3,2,1.5
recall of,2,1,2.0
is often,1,1,1.0
often which,1,1,1.0
which means,3,2,1.5
are no,2,2,1.0
classification rules,1,1,1.0
rules generated,1,1,1.0
generated for,8,2,4.0
using terminology,1,1,1.0
terminology from,1,1,1.0
from information,2,1,2.0
retrieval the,1,1,1.0
class has,1,1,1.0
has much,1,1,1.0
lower precision,1,1,1.0
recall than,1,1,1.0
class places,1,1,1.0
places more,1,1,1.0
more weight,1,1,1.0
weight on,1,1,1.0
than on,2,2,1.0
on minority,1,1,1.0
class which,2,2,1.0
which makes,1,1,1.0
makes it,1,1,1.0
it difficult,1,1,1.0
difficult for,1,1,1.0
perform well,2,2,1.0
well on,1,1,1.0
reason additional,1,1,1.0
additional metrics,1,1,1.0
metrics are,2,2,1.0
are coming,1,1,1.0
coming into,1,1,1.0
into widespread,1,1,1.0
