,gram_count,document_count,Average_freq
adaboost introduced by,1,1,1.0
introduced by freund,1,1,1.0
by freund and,1,1,1.0
freund and schapire,4,2,2.0
and schapire solved,1,1,1.0
schapire solved many,1,1,1.0
solved many of,1,1,1.0
many of the,3,2,1.5
of the practical,1,1,1.0
the practical difficulties,1,1,1.0
practical difficulties of,1,1,1.0
difficulties of the,1,1,1.0
of the earlier,1,1,1.0
the earlier boosting,1,1,1.0
earlier boosting algorithms,1,1,1.0
boosting algorithms initially,1,1,1.0
algorithms initially all,1,1,1.0
initially all weights,1,1,1.0
all weights are,1,1,1.0
weights are set,1,1,1.0
are set equally,1,1,1.0
set equally but,1,1,1.0
equally but on,1,1,1.0
but on each,1,1,1.0
on each round,1,1,1.0
each round the,1,1,1.0
round the weights,1,1,1.0
the weights of,1,1,1.0
weights of incorrectly,1,1,1.0
of incorrectly classified,1,1,1.0
classified examples are,1,1,1.0
examples are increased,1,1,1.0
are increased so,1,1,1.0
increased so that,1,1,1.0
that the weak,1,1,1.0
the weak learner,3,2,1.5
weak learner is,1,1,1.0
learner is forced,1,1,1.0
is forced to,1,1,1.0
forced to focus,1,1,1.0
to focus on,2,2,1.0
focus on the,4,3,1.3333333333333333
on the hard,1,1,1.0
the hard examples,1,1,1.0
hard examples in,1,1,1.0
training set as,2,2,1.0
set as stated,1,1,1.0
as stated in,1,1,1.0
stated in learning,1,1,1.0
in learning by,1,1,1.0
learning by making,1,1,1.0
by making adaboost,1,1,1.0
making adaboost s,1,1,1.0
s rule the,1,1,1.0
rule the resulting,1,1,1.0
than adaboost thus,1,1,1.0
adaboost thus it,1,1,1.0
thus it can,1,1,1.0
used to address,1,1,1.0
to address class,1,1,1.0
address class imbalance,1,1,1.0
imbalance problem scales,1,1,1.0
problem scales examples,1,1,1.0
scales examples in,2,1,2.0
examples in proportion,2,1,2.0
in proportion to,2,1,2.0
proportion to how,2,1,2.0
to how well,2,1,2.0
how well they,2,1,2.0
well they are,2,1,2.0
they are distinguished,2,1,2.0
are distinguished from,2,1,2.0
distinguished from examples,2,1,2.0
from examples and,1,1,1.0
examples and scales,1,1,1.0
and scales examples,1,1,1.0
from examples another,1,1,1.0
examples another algorithm,1,1,1.0
another algorithm that,1,1,1.0
algorithm that uses,1,1,1.0
that uses boosting,1,1,1.0
uses boosting to,1,1,1.0
boosting to address,1,1,1.0
address the class,1,1,1.0
problem is smoteboost,1,1,1.0
is smoteboost this,1,1,1.0
smoteboost this algorithm,1,1,1.0
this algorithm recognizes,1,1,1.0
algorithm recognizes that,1,1,1.0
recognizes that boosting,1,1,1.0
that boosting may,1,1,1.0
boosting may suffer,1,1,1.0
may suffer from,2,2,1.0
suffer from the,1,1,1.0
from the same,1,1,1.0
the same problems,1,1,1.0
same problems as,1,1,1.0
problems as overfitting,1,1,1.0
as overfitting instead,1,1,1.0
overfitting instead of,1,1,1.0
instead of changing,1,1,1.0
of changing the,1,1,1.0
changing the distributions,1,1,1.0
distributions of training,1,1,1.0
of training data,2,1,2.0
training data by,1,1,1.0
data by updating,1,1,1.0
by updating the,1,1,1.0
updating the weights,1,1,1.0
associated with each,1,1,1.0
with each example,1,1,1.0
each example smoteboost,1,1,1.0
example smoteboost alters,1,1,1.0
smoteboost alters the,1,1,1.0
the distributions by,1,1,1.0
distributions by adding,1,1,1.0
by adding new,1,1,1.0
adding new examples,1,1,1.0
new examples of,1,1,1.0
examples of minority,1,1,1.0
smote algorithm experiment,1,1,1.0
algorithm experiment results,1,1,1.0
experiment results indicated,1,1,1.0
results indicated that,1,1,1.0
indicated that the,1,1,1.0
that the experts,1,1,1.0
the experts approach,1,1,1.0
experts approach performs,1,1,1.0
approach performs well,1,1,1.0
performs well generally,1,1,1.0
well generally outperforming,1,1,1.0
generally outperforming adaboost,1,1,1.0
outperforming adaboost with,1,1,1.0
adaboost with respect,1,1,1.0
respect to precision,1,1,1.0
to precision and,1,1,1.0
and recall on,1,1,1.0
recall on text,1,1,1.0
text classification problems,1,1,1.0
problems and doing,1,1,1.0
and doing especially,1,1,1.0
doing especially well,1,1,1.0
especially well at,1,1,1.0
well at covering,1,1,1.0
at covering the,1,1,1.0
covering the minority,1,1,1.0
the minority examples,3,2,1.5
minority examples more,1,1,1.0
examples more detailed,1,1,1.0
more detailed experiments,1,1,1.0
detailed experiments are,1,1,1.0
experiments are presented,1,1,1.0
presented in metacost,1,1,1.0
in metacost is,1,1,1.0
is another ensemble,1,1,1.0
another ensemble method,1,1,1.0
ensemble method it,1,1,1.0
method it begins,1,1,1.0
it begins to,1,1,1.0
internal model then,1,1,1.0
model then estimates,1,1,1.0
then estimates class,1,1,1.0
and then labels,1,1,1.0
then labels the,1,1,1.0
labels the training,1,1,1.0
training set chan,1,1,1.0
set chan and,1,1,1.0
chan and stolfo,2,1,2.0
and stolfo run,1,1,1.0
stolfo run a,1,1,1.0
run a set,1,1,1.0
set of preliminary,1,1,1.0
of preliminary experiments,1,1,1.0
preliminary experiments to,1,1,1.0
experiments to identify,1,1,1.0
identify a good,1,1,1.0
a good class,2,1,2.0
good class distributions,2,1,2.0
distributions and then,1,1,1.0
and then do,1,1,1.0
then do resampling,1,1,1.0
do resampling to,1,1,1.0
resampling to generate,1,1,1.0
to generate multiple,1,1,1.0
generate multiple training,1,1,1.0
multiple training sets,1,1,1.0
training sets with,1,1,1.0
sets with the,1,1,1.0
with the desired,1,1,1.0
the desired class,1,1,1.0
desired class distributions,1,1,1.0
class distributions each,1,1,1.0
distributions each training,1,1,1.0
each training set,2,1,2.0
training set typically,1,1,1.0
set typically includes,1,1,1.0
typically includes all,1,1,1.0
includes all examples,1,1,1.0
all examples and,1,1,1.0
examples and a,1,1,1.0
and a subset,1,1,1.0
a subset of,1,1,1.0
of the examples,1,1,1.0
the examples however,1,1,1.0
examples however each,1,1,1.0
however each example,1,1,1.0
each example is,1,1,1.0
example is guaranteed,1,1,1.0
is guaranteed to,1,1,1.0
guaranteed to occur,1,1,1.0
to occur in,1,1,1.0
occur in at,1,1,1.0
in at least,1,1,1.0
at least one,2,2,1.0
least one training,1,1,1.0
one training set,1,1,1.0
training set so,1,1,1.0
set so no,1,1,1.0
so no data,1,1,1.0
no data is,1,1,1.0
data is wasted,1,1,1.0
is wasted the,1,1,1.0
wasted the learning,1,1,1.0
algorithm is applied,1,1,1.0
is applied to,3,2,1.5
applied to each,1,1,1.0
to each training,1,1,1.0
set and is,1,1,1.0
and is used,1,1,1.0
used to form,1,1,1.0
to form a,2,2,1.0
form a composite,1,1,1.0
a composite learner,1,1,1.0
composite learner from,1,1,1.0
learner from the,1,1,1.0
from the resulting,1,1,1.0
the resulting classifiers,1,1,1.0
resulting classifiers since,1,1,1.0
classifiers since it,1,1,1.0
since it is,1,1,1.0
it is a,2,1,2.0
is a wrapper,1,1,1.0
a wrapper method,1,1,1.0
wrapper method it,1,1,1.0
method it can,2,2,1.0
be used with,1,1,1.0
used with any,1,1,1.0
with any learning,1,1,1.0
any learning method,1,1,1.0
learning method internally,1,1,1.0
method internally the,1,1,1.0
internally the same,1,1,1.0
the same basic,1,1,1.0
same basic approach,1,1,1.0
basic approach for,1,1,1.0
approach for partitioning,1,1,1.0
for partitioning the,1,1,1.0
partitioning the data,1,1,1.0
the data and,3,2,1.5
data and learning,1,1,1.0
and learning multiple,1,1,1.0
learning multiple classifiers,1,1,1.0
multiple classifiers has,1,1,1.0
classifiers has been,1,1,1.0
been used with,1,1,1.0
used with support,1,1,1.0
with support vector,1,1,1.0
vector machines the,1,1,1.0
machines the resulting,1,1,1.0
the resulting svm,1,1,1.0
resulting svm ensembles,1,1,1.0
svm ensembles was,1,1,1.0
ensembles was shown,1,1,1.0
was shown to,1,1,1.0
shown to outperform,1,1,1.0
to outperform both,1,1,1.0
outperform both and,1,1,1.0
both and while,1,1,1.0
and while these,1,1,1.0
while these ensemble,1,1,1.0
these ensemble approaches,1,1,1.0
ensemble approaches are,1,1,1.0
approaches are effective,1,1,1.0
are effective for,1,1,1.0
effective for dealing,1,1,1.0
for dealing with,2,1,2.0
imbalance problem they,1,1,1.0
problem they assume,1,1,1.0
they assume that,1,1,1.0
assume that a,1,1,1.0
class distributions is,1,1,1.0
distributions is known,1,1,1.0
is known this,1,1,1.0
known this can,1,1,1.0
this can be,3,2,1.5
can be estimated,2,2,1.0
be estimated using,1,1,1.0
estimated using some,1,1,1.0
using some preliminary,1,1,1.0
some preliminary runs,1,1,1.0
preliminary runs but,1,1,1.0
runs but it,1,1,1.0
it is time,1,1,1.0
is time consuming,1,1,1.0
time consuming from,1,1,1.0
consuming from the,1,1,1.0
from the style,1,1,1.0
the style constructing,1,1,1.0
style constructing the,1,1,1.0
constructing the training,1,1,1.0
training data sets,1,1,1.0
sets they can,1,1,1.0
viewed as a,1,1,1.0
as a variant,1,1,1.0
a variant of,1,1,1.0
variant of bagging,1,1,1.0
of bagging phua,1,1,1.0
bagging phua et,1,1,1.0
phua et al,1,1,1.0
et al combined,1,1,1.0
al combined bagging,1,1,1.0
combined bagging and,1,1,1.0
bagging and stacking,1,1,1.0
and stacking to,1,1,1.0
stacking to identify,1,1,1.0
to identify the,1,1,1.0
identify the best,1,1,1.0
the best mix,1,1,1.0
best mix of,1,1,1.0
mix of classifiers,1,1,1.0
of classifiers in,2,1,2.0
classifiers in their,1,1,1.0
in their insurance,1,1,1.0
their insurance fraud,1,1,1.0
insurance fraud detection,1,1,1.0
fraud detection domain,1,1,1.0
detection domain they,1,1,1.0
domain they noted,1,1,1.0
noted that bagging,1,1,1.0
that bagging achieves,1,1,1.0
bagging achieves the,1,1,1.0
achieves the best,2,2,1.0
the best besides,1,1,1.0
best besides ensemble,1,1,1.0
besides ensemble learning,1,1,1.0
ensemble learning algorithms,1,1,1.0
learning algorithms of,1,1,1.0
algorithms of boosting,1,1,1.0
of boosting and,1,1,1.0
boosting and bagging,1,1,1.0
and bagging style,1,1,1.0
bagging style kotsiantis,1,1,1.0
style kotsiantis and,1,1,1.0
kotsiantis and pintelas,3,2,1.5
and pintelas used,1,1,1.0
pintelas used three,1,1,1.0
used three agents,1,1,1.0
three agents the,1,1,1.0
agents the first,1,1,1.0
the first learns,1,1,1.0
first learns using,1,1,1.0
learns using naive,1,1,1.0
using naive bayes,1,1,1.0
naive bayes the,1,1,1.0
bayes the second,1,1,1.0
the second using,1,1,1.0
second using and,1,1,1.0
using and the,2,2,1.0
and the third,1,1,1.0
the third using,1,1,1.0
third using on,1,1,1.0
using on a,1,1,1.0
on a filtered,1,1,1.0
a filtered version,1,1,1.0
filtered version of,1,1,1.0
version of training,1,1,1.0
training data and,2,2,1.0
data and combined,1,1,1.0
and combined their,1,1,1.0
combined their predictions,1,1,1.0
their predictions according,1,1,1.0
predictions according to,1,1,1.0
according to a,2,2,1.0
to a voting,1,1,1.0
a voting scheme,1,1,1.0
voting scheme this,1,1,1.0
scheme this technique,1,1,1.0
this technique attempts,1,1,1.0
technique attempts to,1,1,1.0
attempts to achieve,1,1,1.0
to achieve diversity,1,1,1.0
achieve diversity in,1,1,1.0
diversity in the,1,1,1.0
in the errors,1,1,1.0
the errors of,1,1,1.0
errors of the,1,1,1.0
of the academic,1,1,1.0
the academic models,1,1,1.0
academic models by,1,1,1.0
models by using,1,1,1.0
by using different,1,1,1.0
using different learning,2,1,2.0
different learning algorithms,1,1,1.0
learning algorithms the,1,1,1.0
algorithms the intuition,1,1,1.0
the intuition is,1,1,1.0
intuition is that,1,1,1.0
that the models,1,1,1.0
the models generated,1,1,1.0
models generated using,1,1,1.0
generated using different,1,1,1.0
different learning biases,1,1,1.0
learning biases are,1,1,1.0
biases are more,1,1,1.0
are more likely,4,3,1.3333333333333333
likely to make,1,1,1.0
to make errors,1,1,1.0
make errors in,1,1,1.0
errors in different,1,1,1.0
different ways they,1,1,1.0
ways they also,1,1,1.0
they also used,1,1,1.0
also used feature,1,1,1.0
used feature selection,1,1,1.0
feature selection of,1,1,1.0
selection of the,1,1,1.0
training data because,1,1,1.0
data because in,1,1,1.0
because in small,1,1,1.0
in small data,1,1,1.0
small data sets,1,1,1.0
sets the amount,1,1,1.0
the amount of,1,1,1.0
amount of class,1,1,1.0
class imbalance affects,1,1,1.0
imbalance affects more,1,1,1.0
affects more the,1,1,1.0
more the induction,1,1,1.0
the induction and,1,1,1.0
induction and thus,1,1,1.0
and thus feature,1,1,1.0
thus feature selection,1,1,1.0
feature selection makes,1,1,1.0
selection makes the,1,1,1.0
makes the problem,1,1,1.0
the problem less,1,1,1.0
problem less difficult,1,1,1.0
less difficult motivated,1,1,1.0
difficult motivated zheng,1,1,1.0
motivated zheng and,1,1,1.0
zheng and srihari,1,1,1.0
and srihari s,1,1,1.0
srihari s work,1,1,1.0
s work castillo,1,1,1.0
work castillo and,1,1,1.0
and serrano do,1,1,1.0
serrano do not,1,1,1.0
do not particularly,1,1,1.0
selection but make,1,1,1.0
but make it,1,1,1.0
make it a,1,1,1.0
complete framework they,1,1,1.0
framework they use,1,1,1.0
they use a,1,1,1.0
use a classifier,1,1,1.0
a classifier system,1,1,1.0
classifier system to,1,1,1.0
system to construct,1,1,1.0
to construct multiple,1,1,1.0
construct multiple learners,1,1,1.0
multiple learners each,1,1,1.0
learners each doing,1,1,1.0
each doing its,1,1,1.0
doing its own,1,1,1.0
its own feature,1,1,1.0
own feature selection,1,1,1.0
feature selection based,1,1,1.0
selection based on,1,1,1.0
genetic algorithm their,1,1,1.0
algorithm their proposed,1,1,1.0
their proposed system,1,1,1.0
proposed system also,1,1,1.0
system also combines,1,1,1.0
also combines the,1,1,1.0
combines the predictions,1,1,1.0
predictions of each,1,1,1.0
of each learner,1,1,1.0
each learner using,1,1,1.0
learner using genetic,1,1,1.0
using genetic algorithms,1,1,1.0
genetic algorithms evaluation,1,1,1.0
algorithms evaluation metrics,1,1,1.0
evaluation metrics accuracy,1,1,1.0
metrics accuracy is,1,1,1.0
accuracy is the,1,1,1.0
is the most,1,1,1.0
most common evaluation,1,1,1.0
common evaluation metric,1,1,1.0
evaluation metric for,2,1,2.0
metric for most,1,1,1.0
for most traditional,1,1,1.0
most traditional application,1,1,1.0
traditional application but,1,1,1.0
application but accuracy,1,1,1.0
but accuracy is,1,1,1.0
accuracy is not,1,1,1.0
is not suitable,1,1,1.0
not suitable to,1,1,1.0
suitable to evaluate,1,1,1.0
to evaluate imbalanced,1,1,1.0
evaluate imbalanced data,1,1,1.0
data sets since,1,1,1.0
sets since many,1,1,1.0
since many practitioners,1,1,1.0
many practitioners have,1,1,1.0
practitioners have observed,1,1,1.0
have observed that,1,1,1.0
observed that for,1,1,1.0
that for extremely,1,1,1.0
for extremely skewed,1,1,1.0
extremely skewed class,1,1,1.0
distributions the recall,1,1,1.0
the recall of,1,1,1.0
recall of the,2,1,2.0
class is often,1,1,1.0
is often which,1,1,1.0
often which means,1,1,1.0
which means that,3,2,1.5
means that there,1,1,1.0
that there are,4,3,1.3333333333333333
there are no,2,2,1.0
are no classification,1,1,1.0
no classification rules,1,1,1.0
classification rules generated,1,1,1.0
rules generated for,1,1,1.0
generated for the,1,1,1.0
class using terminology,1,1,1.0
using terminology from,1,1,1.0
terminology from information,1,1,1.0
from information retrieval,2,1,2.0
information retrieval the,1,1,1.0
retrieval the minority,1,1,1.0
minority class has,1,1,1.0
class has much,1,1,1.0
has much lower,1,1,1.0
much lower precision,1,1,1.0
lower precision and,1,1,1.0
and recall than,1,1,1.0
recall than the,1,1,1.0
than the majority,2,2,1.0
majority class places,1,1,1.0
class places more,1,1,1.0
places more weight,1,1,1.0
more weight on,1,1,1.0
weight on the,1,1,1.0
on the majority,4,2,2.0
class than on,1,1,1.0
than on minority,1,1,1.0
on minority class,1,1,1.0
minority class which,1,1,1.0
class which makes,1,1,1.0
which makes it,1,1,1.0
makes it difficult,1,1,1.0
it difficult for,1,1,1.0
difficult for a,1,1,1.0
for a classifier,1,1,1.0
a classifier to,1,1,1.0
classifier to perform,1,1,1.0
to perform well,2,2,1.0
perform well on,1,1,1.0
well on the,1,1,1.0
on the minority,3,3,1.0
class for this,1,1,1.0
this reason additional,1,1,1.0
reason additional metrics,1,1,1.0
additional metrics are,1,1,1.0
metrics are coming,1,1,1.0
are coming into,1,1,1.0
coming into widespread,1,1,1.0
into widespread use,1,1,1.0
widespread use in,1,1,1.0
use in recent,1,1,1.0
recent years several,1,1,1.0
years several new,1,1,1.0
several new metrics,1,1,1.0
new metrics have,1,1,1.0
metrics have been,1,1,1.0
been proposed or,1,1,1.0
introduced from other,1,1,1.0
from other domains,1,1,1.0
other domains for,1,1,1.0
domains for imbalanced,1,1,1.0
sets they are,1,1,1.0
they are precision,1,1,1.0
are precision and,2,1,2.0
and recall from,1,1,1.0
recall from information,1,1,1.0
information retrieval domain,1,1,1.0
retrieval domain roc,1,1,1.0
domain roc and,1,1,1.0
roc and auc,2,1,2.0
and auc area,1,1,1.0
auc area under,1,1,1.0
roc curve from,1,1,1.0
curve from medical,1,1,1.0
from medical domain,1,1,1.0
medical domain value,1,1,1.0
domain value maximum,1,1,1.0
value maximum geometry,1,1,1.0
maximum geometry mean,1,1,1.0
geometry mean mgm,1,1,1.0
mean mgm of,1,1,1.0
mgm of the,2,1,2.0
of the accuracy,3,1,3.0
the accuracy on,2,1,2.0
accuracy on the,2,1,2.0
minority class maximum,1,1,1.0
class maximum sum,1,1,1.0
maximum sum ms,1,1,1.0
sum ms of,1,1,1.0
ms of the,1,1,1.0
the accuracy all,1,1,1.0
accuracy all the,1,1,1.0
all the metrics,1,1,1.0
the metrics can,1,1,1.0
metrics can be,1,1,1.0
can be classified,1,1,1.0
be classified into,1,1,1.0
classified into two,1,1,1.0
into two categories,1,1,1.0
two categories metrics,1,1,1.0
categories metrics based,1,1,1.0
metrics based on,2,1,2.0
based on confusion,2,1,2.0
on confusion matrix,2,1,2.0
confusion matrix directly,1,1,1.0
matrix directly and,1,1,1.0
directly and that,1,1,1.0
and that based,1,1,1.0
that based on,1,1,1.0
based on accuracy,1,1,1.0
on accuracy of,1,1,1.0
accuracy of binary,1,1,1.0
of binary classes,1,1,1.0
binary classes or,1,1,1.0
classes or precision,1,1,1.0
or precision and,1,1,1.0
and recall directly,1,1,1.0
recall directly accuracy,1,1,1.0
directly accuracy precision,1,1,1.0
accuracy precision and,1,1,1.0
and recall fp,1,1,1.0
recall fp rate,1,1,1.0
fp rate tp,2,1,2.0
rate tp rate,2,1,2.0
tp rate roc,1,1,1.0
rate roc and,1,1,1.0
and auc fall,1,1,1.0
auc fall into,1,1,1.0
fall into the,2,1,2.0
into the first,1,1,1.0
the first while,1,1,1.0
first while and,1,1,1.0
while and other,1,1,1.0
and other more,1,1,1.0
other more complex,1,1,1.0
more complex metrics,1,1,1.0
complex metrics such,1,1,1.0
metrics such as,2,2,1.0
such as mgm,1,1,1.0
as mgm of,1,1,1.0
minority class ms,1,1,1.0
