,gram_count,document_count,Average_freq
common kernel method for,1,1,1.0
kernel method for statistical,1,1,1.0
method for statistical pattern,1,1,1.0
for statistical pattern recognition,1,1,1.0
statistical pattern recognition due,1,1,1.0
pattern recognition due to,1,1,1.0
recognition due to its,1,1,1.0
due to its good,1,1,1.0
to its good generalisation,1,1,1.0
its good generalisation ability,1,1,1.0
generalisation ability and freedom,1,1,1.0
ability and freedom from,1,1,1.0
and freedom from local,1,1,1.0
freedom from local minima,1,1,1.0
from local minima the,1,1,1.0
local minima the basic,1,1,1.0
minima the basic idea,1,1,1.0
idea behind this technique,1,1,1.0
behind this technique is,1,1,1.0
this technique is the,1,1,1.0
technique is the separation,1,1,1.0
is the separation of,1,1,1.0
the separation of two,1,1,1.0
separation of two different,1,1,1.0
of two different classes,1,1,1.0
two different classes through,1,1,1.0
different classes through a,1,1,1.0
classes through a hyperplane,1,1,1.0
through a hyperplane which,1,1,1.0
a hyperplane which is,1,1,1.0
hyperplane which is speciﬁed,1,1,1.0
which is speciﬁed by,1,1,1.0
is speciﬁed by a,1,1,1.0
speciﬁed by a normal,1,1,1.0
by a normal vector,1,1,1.0
a normal vector w,1,1,1.0
normal vector w and,1,1,1.0
vector w and a,1,1,1.0
w and a bias,2,1,2.0
and a bias the,1,1,1.0
a bias the optimal,1,1,1.0
bias the optimal separating,1,1,1.0
the optimal separating hyperplane,1,1,1.0
optimal separating hyperplane is,1,1,1.0
separating hyperplane is the,1,1,1.0
hyperplane is the one,1,1,1.0
is the one which,1,1,1.0
the one which maximises,1,1,1.0
one which maximises the,1,1,1.0
which maximises the distance,2,1,2.0
maximises the distance between,2,1,2.0
the distance between the,1,1,1.0
distance between the hyperplane,1,1,1.0
between the hyperplane and,1,1,1.0
the hyperplane and the,1,1,1.0
hyperplane and the nearest,1,1,1.0
and the nearest points,1,1,1.0
the nearest points in,1,1,1.0
nearest points in both,1,1,1.0
points in both classes,1,1,1.0
in both classes called,1,1,1.0
both classes called margin,1,1,1.0
classes called margin beyond,1,1,1.0
called margin beyond the,1,1,1.0
margin beyond the application,1,1,1.0
beyond the application of,1,1,1.0
the application of kernel,1,1,1.0
application of kernel techniques,1,1,1.0
of kernel techniques to,1,1,1.0
kernel techniques to allow,1,1,1.0
techniques to allow decision,1,1,1.0
to allow decision discriminants,1,1,1.0
allow decision discriminants the,1,1,1.0
decision discriminants the kernel,1,1,1.0
discriminants the kernel trick,1,1,1.0
the kernel trick another,1,1,1.0
kernel trick another generalisation,1,1,1.0
trick another generalisation was,1,1,1.0
another generalisation was made,1,1,1.0
generalisation was made to,1,1,1.0
was made to replace,1,1,1.0
made to replace hard,1,1,1.0
to replace hard margins,1,1,1.0
replace hard margins with,1,1,1.0
hard margins with soft,1,1,1.0
margins with soft margins,1,1,1.0
with soft margins using,1,1,1.0
soft margins using the,1,1,1.0
margins using the ξi,1,1,1.0
using the ξi in,1,1,1.0
the ξi in order,1,1,1.0
ξi in order to,1,1,1.0
in order to deal,1,1,1.0
order to deal with,1,1,1.0
to deal with overlapping,1,1,1.0
deal with overlapping classes,1,1,1.0
with overlapping classes therefore,1,1,1.0
overlapping classes therefore this,1,1,1.0
classes therefore this algorithm,1,1,1.0
therefore this algorithm seeks,1,1,1.0
this algorithm seeks for,1,1,1.0
algorithm seeks for a,1,1,1.0
seeks for a classiﬁer,1,1,1.0
for a classiﬁer f,1,1,1.0
a classiﬁer f rd,1,1,1.0
classiﬁer f rd r,1,1,1.0
f rd r of,1,1,1.0
rd r of the,1,1,1.0
r of the form,1,1,1.0
of the form f,1,1,1.0
the form f x,1,1,1.0
form f x w,1,1,1.0
f x w φ,1,1,1.0
x w φ x,1,1,1.0
w φ x b,1,1,1.0
φ x b φ,1,1,1.0
x b φ being,1,1,1.0
b φ being the,1,1,1.0
φ being the mapping,1,1,1.0
being the mapping function,1,1,1.0
the mapping function induced,1,1,1.0
mapping function induced by,1,1,1.0
function induced by the,1,1,1.0
induced by the kernel,1,1,1.0
by the kernel that,1,1,1.0
the kernel that minimises,2,1,2.0
kernel that minimises the,2,1,2.0
that minimises the objective,1,1,1.0
minimises the objective function,1,1,1.0
the objective function c,1,1,1.0
objective function c ξi,1,1,1.0
function c ξi for,1,1,1.0
c ξi for some,1,1,1.0
ξi for some parameter,1,1,1.0
for some parameter c,1,1,1.0
some parameter c subject,1,1,1.0
parameter c subject to,1,1,1.0
c subject to the,1,1,1.0
subject to the constraints,2,1,2.0
to the constraints yi,2,1,2.0
the constraints yi w,2,1,2.0
constraints yi w φ,2,1,2.0
yi w φ xi,2,1,2.0
w φ xi b,2,1,2.0
φ xi b ξi,2,1,2.0
xi b ξi ξ,2,1,2.0
b ξi ξ i,2,1,2.0
ξi ξ i m,2,1,2.0
ξ i m it,1,1,1.0
i m it is,1,1,1.0
m it is clear,1,1,1.0
is clear that using,1,1,1.0
clear that using svms,1,1,1.0
that using svms the,1,1,1.0
using svms the maximization,1,1,1.0
svms the maximization paradigm,1,1,1.0
the maximization paradigm poses,1,1,1.0
maximization paradigm poses a,1,1,1.0
paradigm poses a serious,2,1,2.0
poses a serious hindrance,1,1,1.0
a serious hindrance for,1,1,1.0
serious hindrance for imbalanced,1,1,1.0
hindrance for imbalanced datasets,1,1,1.0
for imbalanced datasets the,1,1,1.0
imbalanced datasets the main,1,1,1.0
datasets the main reason,1,1,1.0
the main reason for,1,1,1.0
main reason for this,1,1,1.0
reason for this is,1,1,1.0
for this is that,1,1,1.0
this is that svm,1,1,1.0
is that svm optimisation,1,1,1.0
that svm optimisation is,1,1,1.0
svm optimisation is focused,1,1,1.0
optimisation is focused on,1,1,1.0
is focused on overall,1,1,1.0
focused on overall error,1,1,1.0
on overall error therefore,1,1,1.0
overall error therefore they,1,1,1.0
error therefore they are,1,1,1.0
therefore they are inherently,1,1,1.0
they are inherently biased,1,1,1.0
are inherently biased toward,1,1,1.0
inherently biased toward the,1,1,1.0
biased toward the majority,1,1,1.0
toward the majority class,1,1,1.0
class in the worst,1,1,1.0
in the worst case,1,1,1.0
the worst case for,1,1,1.0
worst case for a,1,1,1.0
case for a noisy,1,1,1.0
for a noisy and,1,1,1.0
a noisy and highly,1,1,1.0
noisy and highly imbalanced,1,1,1.0
and highly imbalanced dataset,1,1,1.0
highly imbalanced dataset the,1,1,1.0
imbalanced dataset the svm,1,1,1.0
dataset the svm paradigm,1,1,1.0
the svm paradigm is,1,1,1.0
svm paradigm is very,1,1,1.0
paradigm is very likely,1,1,1.0
is very likely to,1,1,1.0
very likely to obtain,1,1,1.0
likely to obtain a,1,1,1.0
to obtain a trivial,1,1,1.0
obtain a trivial classiﬁer,2,1,2.0
a trivial classiﬁer the,1,1,1.0
trivial classiﬁer the one,1,1,1.0
classiﬁer the one that,1,1,1.0
the one that classiﬁes,1,1,1.0
one that classiﬁes all,1,1,1.0
that classiﬁes all the,1,1,1.0
classiﬁes all the patterns,1,1,1.0
all the patterns in,1,1,1.0
the patterns in the,1,1,1.0
patterns in the majority,1,1,1.0
majority class a solution,1,1,1.0
class a solution that,1,1,1.0
a solution that as,1,1,1.0
solution that as said,1,1,1.0
that as said if,1,1,1.0
as said if the,1,1,1.0
said if the imbalance,1,1,1.0
if the imbalance is,1,1,1.0
the imbalance is severe,1,1,1.0
imbalance is severe could,1,1,1.0
is severe could provide,1,1,1.0
severe could provide the,1,1,1.0
could provide the minimal,1,1,1.0
provide the minimal error,1,1,1.0
the minimal error t,1,1,1.0
minimal error t o,1,1,1.0
error t o cope,1,1,1.0
with this issue several,1,1,1.0
this issue several studies,1,1,1.0
issue several studies in,1,1,1.0
several studies in the,1,1,1.0
studies in the machine,1,1,1.0
in the machine learning,2,1,2.0
the machine learning literature,2,1,2.0
machine learning literature have,1,1,1.0
learning literature have explored,1,1,1.0
literature have explored different,1,1,1.0
have explored different solutions,1,1,1.0
explored different solutions to,1,1,1.0
different solutions to the,1,1,1.0
solutions to the imbalanced,1,1,1.0
to the imbalanced classiﬁcation,1,1,1.0
the imbalanced classiﬁcation problem,1,1,1.0
imbalanced classiﬁcation problem considering,1,1,1.0
classiﬁcation problem considering the,1,1,1.0
problem considering the svm,1,1,1.0
considering the svm paradigm,1,1,1.0
the svm paradigm most,1,1,1.0
svm paradigm most of,1,1,1.0
paradigm most of them,1,1,1.0
most of them are,1,1,1.0
of them are based,1,1,1.0
them are based on,1,1,1.0
are based on classiﬁcation,1,1,1.0
based on classiﬁcation ensembles,1,1,1.0
on classiﬁcation ensembles and,1,1,1.0
classiﬁcation ensembles and kernel,1,1,1.0
ensembles and kernel optimisation,1,1,1.0
and kernel optimisation techniques,1,1,1.0
kernel optimisation techniques among,1,1,1.0
optimisation techniques among others,1,1,1.0
techniques among others however,1,1,1.0
among others however some,1,1,1.0
others however some studies,1,1,1.0
however some studies suggest,1,1,1.0
some studies suggest that,1,1,1.0
studies suggest that sampling,1,1,1.0
suggest that sampling is,1,1,1.0
that sampling is not,1,1,1.0
sampling is not as,1,1,1.0
is not as effective,1,1,1.0
not as effective as,1,1,1.0
as effective as in,1,1,1.0
effective as in this,1,1,1.0
as in this case,1,1,1.0
in this case because,1,1,1.0
this case because of,1,1,1.0
case because of the,1,1,1.0
because of the potential,1,1,1.0
of the potential loss,1,1,1.0
the potential loss of,1,1,1.0
potential loss of information,1,1,1.0
loss of information on,1,1,1.0
of information on the,1,1,1.0
information on the class,1,1,1.0
on the class boundaries,1,1,1.0
the class boundaries which,1,1,1.0
class boundaries which is,1,1,1.0
boundaries which is crucial,1,1,1.0
which is crucial for,1,1,1.0
is crucial for the,1,1,1.0
crucial for the svm,1,1,1.0
for the svm solution,1,1,1.0
the svm solution synthetic,1,1,1.0
svm solution synthetic minority,1,1,1.0
solution synthetic minority technique,1,1,1.0
minority technique smote as,1,1,1.0
technique smote as stated,1,1,1.0
smote as stated one,1,1,1.0
as stated one of,1,1,1.0
stated one of the,1,1,1.0
most widely used techniques,1,1,1.0
widely used techniques for,1,1,1.0
used techniques for sampling,1,1,1.0
techniques for sampling is,1,1,1.0
for sampling is the,1,1,1.0
sampling is the smote,1,1,1.0
is the smote algorithm,1,1,1.0
the smote algorithm the,2,2,1.0
smote algorithm the process,1,1,1.0
algorithm the process is,1,1,1.0
the process is very,1,1,1.0
process is very simple,1,1,1.0
is very simple the,1,1,1.0
very simple the method,1,1,1.0
simple the method consists,1,1,1.0
the method consists on,1,1,1.0
method consists on generating,1,1,1.0
consists on generating new,1,1,1.0
on generating new instances,1,1,1.0
generating new instances on,1,1,1.0
new instances on the,1,1,1.0
instances on the line,1,1,1.0
on the line that,1,1,1.0
the line that connects,1,1,1.0
line that connects one,1,1,1.0
that connects one randomly,1,1,1.0
connects one randomly chosen,1,1,1.0
one randomly chosen point,1,1,1.0
randomly chosen point with,1,1,1.0
chosen point with one,1,1,1.0
point with one of,1,1,1.0
with one of its,1,1,1.0
one of its nearest,1,1,1.0
of its nearest neighbours,1,1,1.0
its nearest neighbours both,1,1,1.0
nearest neighbours both belonging,1,1,1.0
the minority class therefore,1,1,1.0
minority class therefore this,1,1,1.0
class therefore this methodology,1,1,1.0
therefore this methodology relies,1,1,1.0
this methodology relies on,1,1,1.0
methodology relies on a,1,1,1.0
relies on a convex,1,1,1.0
on a convex combination,1,1,1.0
a convex combination of,2,1,2.0
convex combination of two,1,1,1.0
combination of two patterns,1,1,1.0
of two patterns note,1,1,1.0
two patterns note that,1,1,1.0
patterns note that with,1,1,1.0
note that with this,1,1,1.0
that with this approach,1,1,1.0
with this approach new,1,1,1.0
this approach new patterns,1,1,1.0
approach new patterns could,1,1,1.0
new patterns could lie,1,1,1.0
patterns could lie inside,1,1,1.0
could lie inside the,1,1,1.0
lie inside the majority,1,1,1.0
inside the majority class,1,1,1.0
the majority class region,4,1,4.0
majority class region although,1,1,1.0
class region although choosing,1,1,1.0
region although choosing a,1,1,1.0
although choosing a correct,1,1,1.0
choosing a correct value,1,1,1.0
a correct value for,1,1,1.0
correct value for the,1,1,1.0
value for the k,1,1,1.0
for the k parameter,1,1,1.0
the k parameter of,1,1,1.0
k parameter of the,1,1,1.0
parameter of the neighbours,1,1,1.0
of the neighbours method,2,1,2.0
the neighbours method could,1,1,1.0
neighbours method could avoid,1,1,1.0
method could avoid this,1,1,1.0
could avoid this to,1,1,1.0
avoid this to happen,1,1,1.0
this to happen in,1,1,1.0
to happen in some,1,1,1.0
happen in some cases,1,1,1.0
in some cases empirical,1,1,1.0
some cases empirical feature,1,1,1.0
cases empirical feature space,1,1,1.0
feature space efs w,1,1,1.0
space efs w e,1,1,1.0
efs w e can,1,1,1.0
w e can endow,1,1,1.0
e can endow an,1,1,1.0
can endow an r,1,1,1.0
endow an r m,1,1,1.0
an r m space,1,1,1.0
r m space f,1,1,1.0
m space f with,1,1,1.0
space f with an,1,1,1.0
f with an orthonormal,1,1,1.0
with an orthonormal basis,1,1,1.0
an orthonormal basis ug,1,1,1.0
orthonormal basis ug g,1,1,1.0
basis ug g b,1,1,1.0
ug g b b,1,1,1.0
g b b r,1,1,1.0
b b r satisfying,1,1,1.0
b r satisfying orthogonality,1,1,1.0
r satisfying orthogonality normalisation,1,1,1.0
satisfying orthogonality normalisation and,1,1,1.0
orthogonality normalisation and completeness,1,1,1.0
normalisation and completeness consider,1,1,1.0
and completeness consider the,1,1,1.0
completeness consider the set,1,1,1.0
consider the set e,1,1,1.0
the set e ϕ,1,1,1.0
set e ϕ v,1,1,1.0
e ϕ v f,1,1,1.0
ϕ v f where,1,1,1.0
v f where ϕ,1,1,1.0
f where ϕ v,1,1,1.0
where ϕ v the,1,1,1.0
ϕ v the map,1,1,1.0
v the map ϕ,1,1,1.0
the map ϕ is,1,1,1.0
map ϕ is an,1,1,1.0
ϕ is an isometric,1,1,1.0
is an isometric isomorphism,1,1,1.0
an isometric isomorphism of,1,1,1.0
isometric isomorphism of f,1,1,1.0
isomorphism of f and,1,1,1.0
of f and e,1,1,1.0
f and e a,1,1,1.0
and e a bijective,1,1,1.0
e a bijective linear,1,1,1.0
a bijective linear mapping,2,1,2.0
bijective linear mapping such,1,1,1.0
linear mapping such that,1,1,1.0
mapping such that the,1,1,1.0
such that the dot,1,1,1.0
the dot products are,1,1,1.0
dot products are preserved,1,1,1.0
products are preserved v,1,1,1.0
are preserved v ϕ,1,1,1.0
preserved v ϕ when,1,1,1.0
v ϕ when f,1,1,1.0
ϕ when f is,1,1,1.0
when f is the,1,1,1.0
f is the feature,1,1,1.0
is the feature space,1,1,1.0
the feature space the,1,1,1.0
feature space the set,1,1,1.0
space the set e,1,1,1.0
the set e is,1,1,1.0
set e is referred,1,1,1.0
e is referred to,1,1,1.0
is referred to as,2,1,2.0
referred to as empirical,1,1,1.0
to as empirical feature,1,1,1.0
as empirical feature space,1,1,1.0
feature space efs consider,1,1,1.0
space efs consider a,1,1,1.0
efs consider a set,1,1,1.0
consider a set of,1,1,1.0
a set of training,1,1,1.0
set of training points,1,1,1.0
of training points xi,1,1,1.0
training points xi m,1,1,1.0
points xi m x,1,1,1.0
xi m x then,1,1,1.0
m x then when,1,1,1.0
x then when working,1,1,1.0
then when working with,1,1,1.0
when working with kernel,1,1,1.0
working with kernel methods,1,1,1.0
with kernel methods we,1,1,1.0
kernel methods we use,1,1,1.0
methods we use a,1,1,1.0
we use a kernel,1,1,1.0
use a kernel function,1,1,1.0
a kernel function k,1,1,1.0
kernel function k to,1,1,1.0
function k to map,1,1,1.0
k to map the,1,1,1.0
to map the patterns,1,1,1.0
map the patterns to,1,1,1.0
the patterns to the,1,1,1.0
patterns to the feature,1,1,1.0
the feature space f,1,1,1.0
feature space f and,1,1,1.0
space f and thus,1,1,1.0
f and thus obtain,1,1,1.0
and thus obtain a,1,1,1.0
thus obtain a gram,1,1,1.0
obtain a gram matrix,1,1,1.0
a gram matrix k,1,1,1.0
gram matrix k with,1,1,1.0
matrix k with rank,1,1,1.0
k with rank r,1,1,1.0
with rank r r,1,1,1.0
rank r r the,1,1,1.0
r r the nonlinear,1,1,1.0
r the nonlinear map,1,1,1.0
the nonlinear map from,1,1,1.0
nonlinear map from the,1,1,1.0
map from the input,1,1,1.0
from the input space,1,1,1.0
the input space to,1,1,1.0
input space to the,1,1,1.0
space to the euclidean,1,1,1.0
to the euclidean space,1,1,1.0
the euclidean space φ,1,1,1.0
euclidean space φ e,1,1,1.0
space φ e r,1,1,1.0
φ e r x,1,1,1.0
e r x rr,1,1,1.0
r x rr which,1,1,1.0
x rr which preserves,1,1,1.0
rr which preserves the,1,1,1.0
which preserves the feature,1,1,1.0
preserves the feature space,1,1,1.0
feature space structure is,1,1,1.0
space structure is referred,1,1,1.0
structure is referred to,1,1,1.0
referred to as the,1,1,1.0
to as the empirical,1,1,1.0
as the empirical kernel,1,1,1.0
the empirical kernel map,9,1,9.0
empirical kernel map the,1,1,1.0
kernel map the efs,1,1,1.0
map the efs e,1,1,1.0
the efs e is,1,1,1.0
efs e is chosen,1,1,1.0
e is chosen so,1,1,1.0
is chosen so as,1,1,1.0
chosen so as to,1,1,1.0
so as to preserve,1,1,1.0
as to preserve the,1,1,1.0
to preserve the dot,1,1,1.0
preserve the dot product,1,1,1.0
the dot product information,1,1,1.0
dot product information about,1,1,1.0
product information about f,1,1,1.0
information about f contained,1,1,1.0
